관할서명,서센터명,화재구분,접수일시,상황종료일시
조치원소방서,첫마을119안전센터,일반화재(주택),2013-03-22 17:47,2013-03-23 0:29
조치원소방서,전의119안전센터,대형화재,2013-04-16 9:49,2013-04-16 11:25
조치원소방서,전의119안전센터,기타화재,2013-05-09 11:35,2013-05-09 12:45
조치원소방서,조치원119구조대,일반화재(주택),2013-05-31 14:53,2013-05-31 15:45
조치원소방서,조치원119구조대,일반화재(주택),2013-05-31 18:12,2013-05-31 19:46
조치원소방서,첫마을119안전센터,기타화재,2013-06-01 20:26,2013-06-01 21:23
조치원소방서,부강119안전센터,대형화재,2013-06-01 20:45,2013-06-01 21:22
조치원소방서,전의119안전센터,산불,2013-03-23 12:17,2013-03-23 13:30
조치원소방서,첫마을119안전센터,일반화재(주택),2013-03-23 19:15,2013-03-23 19:58
조치원소방서,조치원119안전센터,일반화재(주택),2013-03-23 23:23,2013-03-23 23:52
조치원소방서,첫마을119안전센터,기타화재,2013-05-11 2:12,2013-05-11 3:06
조치원소방서,조치원119안전센터,기타화재,2013-05-11 7:37,2013-05-11 9:03
조치원소방서,전의119안전센터,기타화재,2013-05-11 11:44,2013-05-11 13:03
조치원소방서,전의119안전센터,일반화재(주택),2013-06-02 20:58,2013-06-02 21:40
조치원소방서,첫마을119안전센터,산불,2013-03-25 16:38,2013-03-25 18:08
조치원소방서,부강119안전센터,산불,2013-03-25 18:57,2013-03-25 23:47
조치원소방서,첫마을119안전센터,기타화재,2013-04-18 8:01,2013-04-18 8:42
조치원소방서,부강119안전센터,일반화재(차량),2013-04-18 13:11,2013-04-18 13:52
조치원소방서,조치원119안전센터,기타화재,2013-04-18 18:58,2013-04-18 19:28
조치원소방서,부강119안전센터,일반화재(차량),2013-05-12 12:42,2013-05-12 13:23
조치원소방서,조치원119구조대,기타화재,2013-05-12 19:32,2013-05-12 20:09
조치원소방서,첫마을119안전센터,기타화재,2013-06-03 16:37,2013-06-03 19:03
조치원소방서,조치원119안전센터,기타화재,2013-06-03 20:16,2013-06-03 20:41
조치원소방서,조치원119안전센터,기타화재,2013-06-03 20:33,2013-06-03 21:17
조치원소방서,첫마을119안전센터,고층화재,2013-06-04 18:39,2013-06-04 19:37
조치원소방서,부강119안전센터,산불,2013-06-04 19:42,2013-06-04 20:17
조치원소방서,조치원119안전센터,기타화재,2013-04-19 17:36,2013-04-19 18:22
조치원소방서,부강119안전센터,기타화재,2013-04-21 10:37,2013-04-21 12:15
조치원소방서,전의119안전센터,기타화재,2013-05-13 17:50,2013-05-13 18:47
조치원소방서,조치원119안전센터,일반화재(차량),2013-05-14 12:11,2013-05-14 12:47
조치원소방서,조치원119안전센터,일반화재(주택),2013-05-14 22:24,2013-05-14 23:45
조치원소방서,전의119안전센터,일반화재(주택),2013-06-05 11:44,2013-06-05 11:44
조치원소방서,조치원119구조대,기타화재,2013-03-27 15:12,2013-03-27 16:46
조치원소방서,조치원119구조대,일반화재(주택),2013-03-27 19:19,2013-03-27 22:16
조치원소방서,첫마을119안전센터,일반화재(주택),2013-03-28 1:50,2013-03-28 2:59
조치원소방서,조치원119안전센터,산불,2013-03-28 11:25,2013-03-28 12:11
조치원소방서,조치원119안전센터,기타화재,2013-04-21 10:41,2013-04-21 12:15
조치원소방서,첫마을119안전센터,기타화재,2013-04-21 13:32,2013-04-21 15:16
조치원소방서,조치원119안전센터,일반화재(주택),2013-04-21 22:01,2013-04-21 22:57
조치원소방서,조치원119안전센터,기타화재,2013-04-22 14:07,2013-04-22 18:19
조치원소방서,조치원119안전센터,기타화재,2013-04-22 15:41,2013-04-22 16:54
조치원소방서,조치원119안전센터,산불,2013-04-22 19:06,2013-04-22 19:52
조치원소방서,전의119안전센터,일반화재(주택),2013-04-22 20:48,2013-04-22 21:29
조치원소방서,첫마을119안전센터,기타화재,2013-04-22 22:40,2013-04-23 0:16
조치원소방서,첫마을119안전센터,일반화재(주택),2013-04-22 23:46,2013-04-23 1:04
조치원소방서,전의119안전센터,일반화재(차량),2013-05-15 14:00,2013-05-15 15:57
조치원소방서,조치원119안전센터,기타화재,2013-05-15 14:39,2013-05-15 15:57
조치원소방서,첫마을119안전센터,일반화재(주택),2013-06-07 16:03,2013-06-07 17:10
조치원소방서,조치원119안전센터,일반화재(주택),2013-03-29 10:56,2013-03-29 12:06
조치원소방서,조치원119안전센터,일반화재(주택),2013-03-29 11:01,2013-03-29 12:05
조치원소방서,조치원119안전센터,기타화재,2013-04-23 20:32,2013-04-23 22:04
조치원소방서,전의119안전센터,일반화재(주택),2013-04-24 16:21,2013-04-24 18:32
조치원소방서,전의119안전센터,기타화재,2013-05-16 7:37,2013-05-16 8:07
조치원소방서,첫마을119안전센터,일반화재(차량),2013-05-16 11:06,2013-05-16 12:19
조치원소방서,조치원119안전센터,산불,2013-05-16 16:14,2013-05-16 16:49
조치원소방서,첫마을119안전센터,일반화재(주택),2013-03-30 1:35,2013-03-30 6:25
조치원소방서,조치원119안전센터,일반화재(주택),2013-03-30 14:57,2013-03-30 23:08
조치원소방서,조치원119구조대,기타화재,2013-05-16 20:03,2013-05-16 20:36
조치원소방서,조치원119안전센터,기타화재,2013-05-18 4:56,2013-05-18 5:12
조치원소방서,조치원119안전센터,산불,2013-03-31 19:31,2013-03-31 20:36
조치원소방서,첫마을119안전센터,일반화재(차량),2013-04-01 9:44,2013-04-01 11:44
조치원소방서,첫마을119안전센터,기타화재,2013-04-01 16:29,2013-04-01 17:04
조치원소방서,전의119안전센터,일반화재(주택),2013-04-26 20:22,2013-04-26 21:58
조치원소방서,조치원119안전센터,기타화재,2013-05-18 14:57,2013-05-18 15:38
조치원소방서,조치원119안전센터,일반화재(차량),2013-05-19 10:02,2013-05-19 10:34
조치원소방서,조치원119안전센터,산불,2013-06-10 21:03,2013-06-10 23:43
조치원소방서,부강119안전센터,기타화재,2013-06-10 23:42,2013-06-11 0:05
조치원소방서,부강119안전센터,대형화재,2013-06-11 23:32,2013-06-12 1:55
조치원소방서,부강119안전센터,산불,2013-04-03 13:18,2013-04-03 14:55
조치원소방서,조치원119구조대,일반화재(주택),2013-04-03 15:28,2013-04-03 16:13
조치원소방서,조치원119구조대,일반화재(주택),2013-04-27 12:58,2013-04-27 15:08
조치원소방서,조치원119구조대,산불,2013-04-28 10:54,2013-04-28 12:11
조치원소방서,조치원119안전센터,일반화재(주택),2013-04-28 10:11,2013-04-28 10:49
조치원소방서,조치원119구조대,기타화재,2013-04-28 19:48,2013-04-28 20:30
조치원소방서,첫마을119안전센터,대형화재,2013-05-20 19:45,2013-05-20 20:38
조치원소방서,첫마을119안전센터,일반화재(주택),2013-06-13 10:09,2013-06-13 12:13
조치원소방서,조치원119안전센터,일반화재(주택),2013-04-04 15:31,2013-04-04 17:44
조치원소방서,조치원119구조대,기타화재,2013-04-04 16:57,2013-04-04 20:23
조치원소방서,전의119안전센터,기타화재,2013-04-04 19:06,2013-04-05 0:44
조치원소방서,전의119안전센터,대형화재,2013-04-29 6:56,2013-04-29 7:56
조치원소방서,전의119안전센터,일반화재(주택),2013-04-05 6:09,2013-04-05 7:19
조치원소방서,첫마을119안전센터,기타화재,2013-04-05 10:15,2013-04-05 10:23
조치원소방서,조치원119구조대,산불,2013-04-05 10:47,2013-04-05 14:22
조치원소방서,첫마을119안전센터,기타화재,2013-04-06 9:51,2013-04-06 11:25
조치원소방서,조치원119안전센터,기타화재,2013-04-30 20:17,2013-04-30 21:24
조치원소방서,조치원119안전센터,일반화재(주택),2013-03-14 19:22,2013-03-14 20:20
조치원소방서,전의119안전센터,기타화재,2013-05-02 12:48,2013-05-02 13:28
조치원소방서,전의119안전센터,기타화재,2013-05-02 17:48,2013-05-02 18:44
조치원소방서,조치원119안전센터,일반화재(주택),2013-05-25 8:27,2013-05-25 8:55
조치원소방서,조치원119구조대,기타화재,2013-05-25 12:37,2013-05-25 13:43
조치원소방서,전의119안전센터,기타화재,2013-05-25 17:59,2013-05-25 18:06
조치원소방서,조치원119안전센터,기타화재,2013-08-17 14:28,2013-08-17 15:28
조치원소방서,첫마을119안전센터,일반화재(주택),2013-06-18 5:50,2013-06-18 7:53
조치원소방서,전의119안전센터,산불,2013-07-10 19:20,2013-07-10 19:54
조치원소방서,첫마을119안전센터,고층화재,2013-07-10 19:10,2013-07-10 20:06
조치원소방서,조치원119안전센터,일반화재(주택),2013-06-19 19:12,2013-06-19 19:48
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-12 5:12,2013-07-12 6:14
조치원소방서,부강119안전센터,일반화재(주택),2013-07-30 17:44,2013-07-30 20:12
조치원소방서,전의119안전센터,대형화재,2013-06-21 5:41,2013-06-21 7:27
조치원소방서,첫마을119안전센터,지하화재,2013-06-21 8:05,2013-06-21 9:04
조치원소방서,전의119안전센터,기타화재,2013-07-12 20:49,2013-07-12 22:27
조치원소방서,부강119안전센터,기타화재,2013-08-21 0:26,2013-08-21 8:39
조치원소방서,첫마을119안전센터,산불,2013-08-21 7:50,2013-08-21 8:43
조치원소방서,조치원119안전센터,기타화재,2013-08-21 19:11,2013-08-21 19:36
조치원소방서,부강119안전센터,기타화재,2013-06-23 6:22,2013-06-23 6:34
조치원소방서,첫마을119안전센터,기타화재,2013-06-23 15:42,2013-06-23 16:27
조치원소방서,전의119안전센터,산불,2013-07-14 18:39,2013-07-14 19:06
조치원소방서,조치원119안전센터,기타화재,2013-08-03 9:25,2013-08-03 10:02
조치원소방서,조치원119안전센터,기타화재,2013-08-03 12:05,2013-08-03 12:44
조치원소방서,첫마을119안전센터,일반화재(주택),2013-08-30 10:15,2013-08-30 10:16
조치원소방서,첫마을119안전센터,일반화재(주택),2013-06-24 10:32,2013-06-24 12:28
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-16 10:49,2013-07-16 11:52
조치원소방서,전의119안전센터,일반화재(주택),2013-08-21 21:43,2013-08-21 23:53
조치원소방서,첫마을119안전센터,기타화재,2013-06-26 8:52,2013-06-26 11:14
조치원소방서,전의119안전센터,기타화재,2013-07-17 14:27,2013-07-17 15:28
조치원소방서,부강119안전센터,일반화재(주택),2013-07-17 16:31,2013-07-17 16:32
조치원소방서,첫마을119안전센터,기타화재,2013-08-06 5:27,2013-08-06 6:32
조치원소방서,조치원119구조대,일반화재(주택),2013-08-27 5:57,2013-08-27 8:13
조치원소방서,전의119안전센터,대형화재,2013-08-27 13:52,2013-08-27 16:29
조치원소방서,전의119안전센터,일반화재(주택),2013-08-27 20:43,2013-08-27 23:39
조치원소방서,첫마을119안전센터,기타화재,2013-08-27 19:52,2013-08-27 19:56
조치원소방서,조치원119안전센터,일반화재(주택),2013-08-06 16:02,2013-08-06 16:03
조치원소방서,조치원119안전센터,기타화재,2013-08-31 14:12,2013-08-31 14:51
조치원소방서,부강119안전센터,대형화재,2013-06-29 12:41,2013-06-29 13:33
조치원소방서,조치원119안전센터,일반화재(주택),2013-06-29 12:46,2013-06-29 14:55
조치원소방서,첫마을119안전센터,고층화재,2013-06-29 13:19,2013-06-29 14:53
조치원소방서,조치원119안전센터,기타화재,2013-07-20 2:13,2013-07-20 3:14
조치원소방서,조치원119안전센터,기타화재,2013-07-20 1:33,2013-07-20 2:56
조치원소방서,조치원119안전센터,기타화재,2013-07-20 11:31,2013-07-20 11:56
조치원소방서,조치원119안전센터,일반화재(주택),2013-08-07 15:07,2013-08-07 15:31
조치원소방서,첫마을119안전센터,산불,2013-08-24 15:20,2013-08-24 15:49
조치원소방서,첫마을119안전센터,일반화재(주택),2013-06-29 13:19,2013-06-29 20:33
조치원소방서,전의119안전센터,일반화재(주택),2013-07-20 16:14,2013-07-20 17:34
조치원소방서,전의119안전센터,대형화재,2013-07-20 22:05,2013-07-21 1:14
조치원소방서,첫마을119안전센터,기타화재,2013-07-21 0:29,2013-07-21 1:13
조치원소방서,부강119안전센터,기타화재,2013-07-21 18:34,2013-07-21 18:49
조치원소방서,전의119안전센터,대형화재,2013-08-28 1:59,2013-08-28 9:13
조치원소방서,부강119안전센터,일반화재(주택),2013-08-28 19:14,2013-08-28 19:48
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-01 12:59,2013-07-01 13:00
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-01 13:01,2013-07-01 13:02
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-01 13:43,2013-07-01 16:49
조치원소방서,조치원119안전센터,기타화재,2013-07-01 17:24,2013-07-01 18:16
조치원소방서,첫마을119안전센터,일반화재(주택),2013-07-01 16:56,2013-07-01 17:55
조치원소방서,조치원119구조대,대형화재,2013-07-01 20:27,2013-07-01 21:47
조치원소방서,첫마을119안전센터,고층화재,2013-07-22 1:38,2013-07-22 1:53
조치원소방서,조치원119구조대,일반화재(차량),2013-07-22 13:42,2013-07-22 15:03
조치원소방서,첫마을119안전센터,일반화재(주택),2013-07-22 16:05,2013-07-22 17:41
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-22 17:47,2013-07-22 17:47
조치원소방서,조치원119안전센터,기타화재,2013-07-22 17:38,2013-07-22 17:47
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-22 18:03,2013-07-22 18:05
조치원소방서,전의119안전센터,기타화재,2013-08-09 19:33,2013-08-10 2:42
조치원소방서,전의119안전센터,기타화재,2013-08-10 9:16,2013-08-10 13:01
조치원소방서,조치원119구조대,기타화재,2013-08-10 9:26,2013-08-10 10:05
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-23 10:09,2013-07-23 10:09
조치원소방서,조치원119안전센터,기타화재,2013-07-23 10:10,2013-07-23 10:13
조치원소방서,조치원119안전센터,기타화재,2013-07-23 10:13,2013-07-23 10:14
조치원소방서,부강119안전센터,일반화재(주택),2013-07-23 18:05,2013-07-23 19:33
조치원소방서,첫마을119안전센터,기타화재,2013-08-10 21:16,2013-08-10 22:03
조치원소방서,첫마을119안전센터,대형화재,2013-08-11 4:15,2013-08-11 8:39
조치원소방서,첫마을119안전센터,산불,2013-08-25 12:37,2013-08-25 16:08
조치원소방서,전의119안전센터,기타화재,2013-07-04 1:05,2013-07-04 3:00
조치원소방서,전의119안전센터,기타화재,2013-08-29 12:28,2013-08-29 14:01
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-25 13:01,2013-07-25 13:04
조치원소방서,조치원119안전센터,고층화재,2013-09-02 21:31,2013-09-02 22:04
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-06 13:34,2013-07-06 14:21
조치원소방서,조치원119구조대,고층화재,2013-07-07 15:32,2013-07-07 17:41
조치원소방서,조치원119안전센터,일반화재(주택),2013-07-07 21:59,2013-07-07 23:02
조치원소방서,전의119안전센터,대형화재,2013-07-27 10:47,2013-07-27 11:56
조치원소방서,전의119안전센터,일반화재(주택),2013-07-27 12:43,2013-07-27 13:34
조치원소방서,전의119안전센터,일반화재(주택),2013-08-14 15:04,2013-08-14 17:19
조치원소방서,전의119안전센터,일반화재(주택),2013-08-14 15:59,2013-08-14 16:00
