"price","model","year","transmission","mileage","fuelType","tax","mpg","engineSize"
7500,"Fiesta",2015,"Manual",23658,"Petrol",125,54.3,1.2
16000,"Mondeo",2018,"Automatic",18000,"Diesel",150,57.7,2
9000,"Fiesta",2015,"Semi-Auto",34921,"Petrol",0,57.7,1
17250,"Fiesta",2019,"Manual",13200,"Petrol",150,40.3,1.5
10999,"Focus",2017,"Manual",42632,"Diesel",150,74.3,1.5
15000,"EcoSport",2019,"Manual",2436,"Diesel",145,68.9,1.5
7495,"Fiesta",2015,"Manual",4627,"Petrol",125,54.3,1.2
17995,"Focus",2019,"Manual",3250,"Petrol",145,60.1,1
15999,"Focus",2019,"Manual",6890,"Petrol",145,49.6,1
16399,"Kuga",2019,"Manual",6134,"Petrol",145,39.2,1.5
18499,"Focus",2018,"Manual",15254,"Petrol",145,41.5,2
7499,"Mondeo",2016,"Manual",85989,"Diesel",0,78.5,1.5
21999,"Edge",2017,"Manual",22000,"Diesel",150,47.9,2
9998,"Fiesta",2017,"Manual",17265,"Petrol",145,65.7,1
11498,"Fiesta",2019,"Manual",14132,"Petrol",145,58.9,1
26000,"Kuga",2019,"Semi-Auto",3350,"Diesel",145,42.2,2
19710,"Kuga",2019,"Manual",5691,"Diesel",145,47.9,2
7495,"Fiesta",2015,"Manual",30236,"Petrol",125,54.3,1.2
4950,"KA",2015,"Manual",12864,"Petrol",30,57.7,1.2
19710,"Edge",2017,"Manual",41940,"Diesel",145,47.9,2
11000,"Fiesta",2017,"Manual",10914,"Petrol",145,65.7,1
11300,"Fiesta",2019,"Manual",7304,"Petrol",145,55.4,1.1
14950,"Focus",2016,"Manual",13820,"Petrol",200,41.5,2
12399,"Focus",2018,"Manual",18227,"Diesel",145,80.7,1.5
8999,"EcoSport",2017,"Manual",49200,"Petrol",125,52.3,1
5295,"KA",2015,"Manual",36742,"Petrol",30,57.7,1.2
9130,"Fiesta",2017,"Manual",29466,"Petrol",0,65.7,1
15500,"Focus",2019,"Manual",3380,"Petrol",150,58.9,1
12100,"Fiesta",2018,"Manual",21300,"Petrol",145,56.5,1
5299,"Focus",2014,"Manual",78767,"Petrol",150,47.9,1.6
10000,"Focus",2018,"Manual",48141,"Petrol",145,61.4,1
15800,"S-MAX",2016,"Manual",29246,"Diesel",125,56.5,2
4690,"Fiesta",2015,"Manual",63000,"Petrol",30,54.3,1.2
17990,"EcoSport",2019,"Manual",2978,"Petrol",145,53.3,1
18170,"Galaxy",2017,"Manual",27203,"Diesel",125,56.5,2
10995,"Kuga",2013,"Manual",41829,"Diesel",200,47.9,2
12698,"Focus",2017,"Manual",13588,"Diesel",0,74.3,1.5
9250,"Focus",2015,"Manual",54700,"Diesel",0,74.3,1.5
20510,"S-MAX",2019,"Manual",8184,"Diesel",145,56.5,2
10000,"EcoSport",2017,"Manual",9500,"Petrol",150,52.3,1
17475,"Focus",2017,"Manual",24550,"Diesel",20,67.3,2
10798,"Fiesta",2018,"Manual",18847,"Diesel",145,88.3,1.5
7995,"B-MAX",2016,"Automatic",25109,"Petrol",160,44.1,1.6
6600,"Fiesta",2015,"Manual",46794,"Petrol",125,54.3,1.2
9850,"Fiesta",2017,"Manual",16730,"Petrol",0,65.7,1
11250,"Mondeo",2016,"Manual",32426,"Diesel",20,68.9,2
9698,"Fiesta",2018,"Manual",14961,"Petrol",145,55.4,1.1
13750,"Focus",2016,"Manual",38000,"Diesel",20,67.3,2
10500,"EcoSport",2017,"Manual",32176,"Petrol",145,53.3,1
17725,"Focus",2019,"Manual",10857,"Diesel",145,74.3,1.5
19500,"Focus",2018,"Manual",17501,"Petrol",145,41.5,2
3699,"Fiesta",2009,"Manual",54000,"Petrol",150,49.6,1.2
18500,"Focus",2019,"Manual",4417,"Petrol",145,60.1,1
8298,"EcoSport",2015,"Manual",24125,"Petrol",125,52.3,1
6990,"Focus",2015,"Manual",72160,"Petrol",20,60.1,1
10995,"B-MAX",2017,"Manual",12245,"Petrol",145,56.5,1
9495,"EcoSport",2016,"Manual",26638,"Petrol",160,44.8,1.5
7640,"Fiesta",2017,"Manual",20346,"Petrol",125,54.3,1.2
14699,"Focus",2019,"Manual",5626,"Diesel",145,80.7,1.5
23970,"Puma",2020,"Manual",899,"Petrol",150,49.6,1
16995,"Focus",2019,"Manual",12700,"Petrol",145,58.9,1
17300,"Focus",2019,"Manual",4456,"Petrol",145,60.1,1
19700,"Kuga",2019,"Manual",12759,"Petrol",145,35.3,1.5
12291,"EcoSport",2018,"Manual",10017,"Petrol",150,54.3,1
3249,"Fiesta",2011,"Manual",92737,"Diesel",20,68.9,1.4
14990,"Kuga",2017,"Manual",11675,"Diesel",145,60.1,2
16498,"Focus",2019,"Manual",7866,"Petrol",145,49.6,1
11698,"C-MAX",2017,"Manual",22997,"Petrol",145,55.4,1
19494,"Focus",2018,"Manual",8228,"Petrol",145,41.5,2
17990,"Fiesta",2020,"Manual",494,"Petrol",145,53.3,1
5245,"Fiesta",2013,"Manual",54000,"Diesel",0,76.4,1.5
16900,"Kuga",2018,"Manual",32155,"Diesel",145,60.1,2
7010,"Fiesta",2016,"Manual",47312,"Diesel",0,88.3,1.5
16495,"Kuga",2017,"Automatic",19278,"Diesel",150,54.3,2
17520,"Focus",2019,"Manual",5000,"Petrol",145,60.1,1
9495,"Fiesta",2016,"Semi-Auto",28741,"Petrol",0,65.7,1
9193,"Fiesta",2017,"Manual",23881,"Petrol",0,65.7,1
10995,"Fiesta",2018,"Manual",10198,"Petrol",150,65.7,1
13200,"Fiesta",2018,"Automatic",16466,"Petrol",145,54.3,1
16990,"Kuga",2018,"Manual",13043,"Diesel",145,64.2,1.5
14179,"EcoSport",2018,"Semi-Auto",23807,"Petrol",145,48.7,1
17000,"Kuga",2017,"Manual",4825,"Petrol",150,45.6,1.5
17497,"Kuga",2017,"Manual",13416,"Diesel",125,60.1,2
6700,"B-MAX",2013,"Manual",15897,"Petrol",145,47.1,1.4
13799,"Focus",2018,"Manual",14082,"Petrol",145,57.7,1
9500,"B-MAX",2016,"Manual",14909,"Petrol",145,47.1,1.4
10199,"Fiesta",2016,"Manual",22632,"Petrol",145,47.9,1.6
20000,"Edge",2016,"Manual",11644,"Diesel",160,48.7,2
10630,"C-MAX",2017,"Manual",24498,"Diesel",20,68.9,1.5
2998,"Fiesta",2010,"Manual",94000,"Petrol",125,50.4,1.2
6695,"Focus",2013,"Manual",43000,"Petrol",150,47.9,1.6
20000,"Mondeo",2020,"Manual",10,"Diesel",145,65.7,2
12499,"EcoSport",2018,"Manual",23776,"Petrol",145,54.3,1
12991,"Focus",2017,"Manual",7273,"Petrol",145,60.1,1
15210,"EcoSport",2018,"Manual",6387,"Petrol",145,54.3,1
16500,"Fiesta",2019,"Semi-Auto",5220,"Petrol",145,48.7,1
8998,"EcoSport",2017,"Manual",20648,"Petrol",160,44.8,1.5
5295,"Fiesta",2014,"Manual",58680,"Petrol",30,54.3,1.2
16749,"Kuga",2017,"Automatic",28493,"Petrol",235,38.2,1.5
16500,"Kuga",2018,"Manual",15910,"Diesel",145,60.1,2
15500,"Fiesta",2019,"Manual",3754,"Petrol",145,55.4,1
10399,"Fiesta",2018,"Manual",7200,"Petrol",145,65.7,1
11500,"Focus",2017,"Automatic",36200,"Diesel",0,67.3,1.5
17495,"S-MAX",2017,"Semi-Auto",30000,"Diesel",145,52.3,2
14999,"Fiesta",2018,"Automatic",23624,"Petrol",145,54.3,1
9938,"Fiesta",2017,"Manual",13195,"Petrol",0,65.7,1
11200,"Fiesta",2018,"Manual",18060,"Petrol",145,56.5,1
15496,"S-MAX",2016,"Manual",50000,"Diesel",125,56.5,2
17900,"Galaxy",2018,"Manual",19033,"Diesel",145,56.5,2
8500,"Focus",2016,"Manual",63199,"Diesel",0,74.3,1.5
9390,"Fiesta",2018,"Manual",20834,"Petrol",145,55.4,1.1
14900,"Kuga",2017,"Manual",8805,"Petrol",145,45.6,1.5
8290,"Ka+",2018,"Manual",11931,"Petrol",145,57.7,1.2
9780,"Fiesta",2017,"Manual",7238,"Petrol",0,65.7,1
19000,"Kuga",2018,"Manual",16316,"Diesel",145,54.3,2
12450,"Fiesta",2019,"Manual",350,"Petrol",145,58.9,1
30990,"Edge",2019,"Automatic",10,"Diesel",145,37.2,2
8740,"Fiesta",2017,"Manual",26928,"Petrol",0,65.7,1
9900,"Fiesta",2018,"Manual",31016,"Petrol",145,56.5,1
8999,"Fiesta",2017,"Manual",10000,"Petrol",145,54.3,1.2
20498,"Edge",2017,"Manual",29326,"Diesel",200,47.9,2
8109,"Fiesta",2015,"Manual",23980,"Petrol",0,65.7,1
14500,"EcoSport",2018,"Manual",15644,"Petrol",145,54.3,1
8400,"Fiesta",2017,"Manual",26645,"Petrol",0,65.7,1
11500,"S-MAX",2015,"Manual",82370,"Petrol",125,56.5,1.5
10360,"Fiesta",2018,"Manual",39478,"Petrol",150,56.5,1
11491,"Fiesta",2018,"Manual",10600,"Petrol",145,65.7,1
12999,"Fiesta",2019,"Manual",5341,"Petrol",145,58.9,1
11690,"Grand C-MAX",2016,"Automatic",13325,"Diesel",30,58.9,1.5
12500,"Focus",2017,"Automatic",21697,"Petrol",150,51.4,1
14550,"EcoSport",2018,"Manual",4236,"Petrol",145,53.3,1
9400,"Focus",2015,"Manual",10414,"Petrol",20,60.1,1
10000,"Fiesta",2017,"Manual",11349,"Petrol",150,65.7,1
14999,"Fiesta",2019,"Automatic",1519,"Petrol",150,48.7,1
10999,"Kuga",2014,"Manual",42368,"Diesel",200,47.9,2
8500,"Ka+",2017,"Manual",14290,"Petrol",145,57.7,1.2
16000,"Focus",2017,"Manual",23708,"Petrol",145,41.5,2
13490,"Kuga",2017,"Manual",28808,"Diesel",145,60.1,2
6299,"Focus",2016,"Manual",90378,"Diesel",0,74.3,1.5
17000,"Kuga",2018,"Manual",14853,"Diesel",145,60.1,2
10300,"Fiesta",2016,"Manual",17586,"Petrol",0,65.7,1
9530,"Fiesta",2017,"Manual",11112,"Petrol",145,65.7,1
13499,"Fiesta",2019,"Manual",9855,"Petrol",145,56.5,1
10890,"Fiesta",2018,"Manual",32478,"Petrol",145,62.8,1
5490,"Focus",2012,"Manual",93591,"Diesel",125,56.5,2
21499,"Fiesta",2020,"Manual",58,"Petrol",145,55.4,1
8391,"Ka+",2018,"Manual",12456,"Petrol",145,47.9,1.2
17698,"Kuga",2019,"Manual",4844,"Petrol",145,34.4,1.5
6999,"Focus",2015,"Manual",55336,"Diesel",0,67.3,1.5
8800,"Fiesta",2016,"Manual",46730,"Petrol",0,65.7,1
21000,"Kuga",2019,"Manual",4944,"Diesel",145,47.9,2
12790,"Focus",2017,"Semi-Auto",8881,"Petrol",125,51.4,1
16489,"EcoSport",2019,"Manual",5529,"Petrol",145,51.4,1
10500,"B-MAX",2017,"Semi-Auto",13988,"Petrol",160,44.1,1.6
19695,"Edge",2017,"Semi-Auto",27697,"Diesel",145,48.7,2
15795,"Focus",2016,"Manual",18646,"Petrol",200,41.5,2
8495,"Focus",2016,"Semi-Auto",36325,"Petrol",125,51.4,1
11650,"EcoSport",2018,"Manual",19259,"Petrol",145,54.3,1
10500,"Fiesta",2018,"Manual",30125,"Petrol",145,65.7,1
9750,"Fiesta",2017,"Manual",25500,"Petrol",145,65.7,1
15498,"EcoSport",2019,"Manual",2594,"Petrol",145,53.3,1
7499,"Ka+",2017,"Manual",8200,"Petrol",150,57.7,1.2
12900,"Fiesta",2018,"Manual",3000,"Petrol",145,60.1,1
13498,"Grand C-MAX",2017,"Manual",8913,"Petrol",145,54.3,1
5572,"B-MAX",2013,"Semi-Auto",55920,"Petrol",165,44.1,1.6
13500,"Focus",2016,"Manual",32643,"Diesel",20,67.3,2
7699,"Focus",2015,"Manual",69205,"Diesel",0,74.3,1.5
10892,"Fiesta",2017,"Manual",16301,"Petrol",145,62.8,1
13140,"Fiesta",2019,"Manual",4570,"Petrol",145,48.7,1.1
10995,"C-MAX",2017,"Manual",36185,"Diesel",145,68.9,1.5
8691,"EcoSport",2017,"Manual",23092,"Petrol",150,52.3,1
11250,"Focus",2018,"Manual",7330,"Petrol",145,60.1,1
14998,"Fiesta",2018,"Manual",19772,"Petrol",145,62.8,1
11495,"Fiesta",2017,"Manual",14964,"Petrol",20,62.8,1
15750,"Kuga",2018,"Manual",19254,"Diesel",150,60.1,2
18998,"Focus",2019,"Automatic",8479,"Diesel",145,64.2,2
10781,"Kuga",2015,"Automatic",50323,"Diesel",145,52.3,2
11500,"Focus",2017,"Semi-Auto",19386,"Petrol",125,51.4,1
9000,"B-MAX",2017,"Semi-Auto",26806,"Petrol",160,44.1,1.6
9300,"Fiesta",2018,"Manual",25251,"Petrol",145,65.7,1
7998,"Fiesta",2016,"Manual",21715,"Petrol",125,54.3,1.2
9298,"Fiesta",2018,"Manual",19448,"Petrol",145,64.2,1.1
16499,"Focus",2019,"Manual",8110,"Petrol",145,51.4,1.5
18799,"Kuga",2019,"Manual",5305,"Petrol",145,39.2,1.5
18980,"Kuga",2018,"Semi-Auto",8011,"Diesel",150,47.9,2
18499,"Fiesta",2020,"Manual",800,"Petrol",145,60.1,1
10700,"Kuga",2014,"Manual",43914,"Diesel",205,47.9,2
8750,"Fiesta",2017,"Manual",17899,"Petrol",0,65.7,1
9600,"Focus",2017,"Manual",50689,"Diesel",0,74.3,1.5
7600,"Ka+",2018,"Manual",11834,"Petrol",145,57.7,1.2
8489,"C-MAX",2016,"Manual",36820,"Diesel",20,68.9,1.5
16999,"Focus",2018,"Manual",7530,"Diesel",145,80.7,1.5
11995,"Fiesta",2018,"Manual",17729,"Petrol",150,65.7,1
5600,"Fiesta",2013,"Manual",63884,"Petrol",30,54.3,1.2
25500,"Mondeo",2019,"Semi-Auto",3173,"Diesel",145,49.6,2
11500,"Focus",2017,"Manual",22075,"Diesel",0,74.3,1.5
14500,"Kuga",2016,"Manual",31543,"Petrol",165,45.6,1.5
3500,"KA",2013,"Manual",44846,"Petrol",30,57.7,1.2
10870,"Focus",2018,"Manual",19862,"Petrol",145,60.1,1
10499,"Fiesta",2018,"Manual",17130,"Petrol",145,65.7,1
8990,"Fiesta",2018,"Manual",15141,"Petrol",150,64.2,1.1
15990,"Fiesta",2019,"Manual",11509,"Petrol",145,40.3,1.5
12995,"Mondeo",2016,"Automatic",42165,"Hybrid",0,67.3,2
8900,"Focus",2016,"Manual",24095,"Petrol",20,60.1,1
7999,"Focus",2015,"Manual",45395,"Diesel",0,74.3,1.5
8400,"Fiesta",2018,"Manual",60025,"Petrol",145,65.7,1
8998,"Fiesta",2016,"Manual",22704,"Petrol",0,65.7,1
9990,"Fiesta",2018,"Manual",6487,"Petrol",145,64.2,1.1
18680,"Focus",2018,"Manual",3300,"Petrol",145,41.5,2
14950,"Kuga",2017,"Manual",13411,"Diesel",125,60.1,2
13120,"Fiesta",2019,"Manual",5166,"Petrol",145,58.9,1
19230,"Focus",2019,"Manual",2894,"Petrol",145,60.1,1
13650,"Kuga",2017,"Manual",38969,"Diesel",125,60.1,2
11997,"Fiesta",2018,"Manual",8159,"Petrol",145,65.7,1
17970,"Galaxy",2017,"Semi-Auto",27503,"Diesel",145,52.3,2
12298,"C-MAX",2017,"Manual",18593,"Petrol",30,55.4,1
12990,"Kuga",2017,"Manual",47235,"Diesel",150,60.1,2
12490,"Fiesta",2019,"Manual",3327,"Petrol",145,48.7,1.1
15990,"Mondeo",2016,"Automatic",42611,"Petrol",265,37.2,2
17600,"Kuga",2018,"Manual",7602,"Diesel",145,64.2,1.5
8500,"B-MAX",2016,"Semi-Auto",34737,"Petrol",160,44.1,1.6
6091,"B-MAX",2014,"Manual",45121,"Petrol",150,47.1,1.4
17295,"S-MAX",2017,"Manual",16634,"Diesel",125,56.5,2
16900,"EcoSport",2019,"Manual",5044,"Petrol",145,51.4,1
7989,"Fiesta",2014,"Semi-Auto",12800,"Petrol",0,57.7,1
8985,"C-MAX",2015,"Automatic",24757,"Diesel",20,64.2,1.5
7250,"Focus",2015,"Manual",66144,"Diesel",0,74.3,1.5
12495,"Focus",2017,"Semi-Auto",22354,"Diesel",30,64.2,2
8217,"KA",2018,"Manual",15179,"Petrol",150,57.7,1.2
11750,"Fiesta",2017,"Manual",23782,"Petrol",145,47.9,1.6
10600,"Fiesta",2018,"Manual",21090,"Petrol",145,56.5,1
9750,"Focus",2017,"Manual",22850,"Petrol",145,61.4,1
18300,"Kuga",2019,"Manual",11963,"Diesel",145,54.3,1.5
15810,"Focus",2019,"Manual",11795,"Diesel",145,74.3,1.5
24990,"Kuga",2019,"Manual",3533,"Petrol",145,35.3,1.5
8000,"Fiesta",2015,"Manual",24678,"Petrol",125,54.3,1.2
17500,"Focus",2019,"Manual",5492,"Petrol",145,60.1,1
17480,"Focus",2019,"Manual",8469,"Petrol",145,60.1,1
6820,"Fiesta",2013,"Manual",38641,"Petrol",0,65.7,1
17500,"Kuga",2017,"Manual",11115,"Diesel",145,54.3,2
9998,"Fiesta",2016,"Manual",24242,"Petrol",0,65.7,1
12941,"Mondeo",2015,"Manual",10599,"Petrol",145,48.7,1.5
14995,"Fiesta",2019,"Manual",15,"Petrol",145,58.9,1
8999,"Fiesta",2015,"Manual",22191,"Petrol",0,65.7,1
4150,"Fiesta",2011,"Manual",73790,"Petrol",125,50.4,1.2
17500,"EcoSport",2019,"Semi-Auto",5387,"Petrol",150,44.1,1
15999,"EcoSport",2019,"Manual",2200,"Petrol",145,51.4,1
14499,"Kuga",2017,"Automatic",14119,"Petrol",150,38.2,1.5
12491,"EcoSport",2018,"Manual",13400,"Petrol",145,54.3,1
9650,"Kuga",2014,"Manual",63348,"Diesel",145,53.3,2
4500,"KA",2013,"Manual",40000,"Petrol",30,57.7,1.2
12990,"Fiesta",2019,"Manual",3497,"Petrol",145,55.4,1.1
11253,"Focus",2017,"Manual",9793,"Petrol",145,61.4,1
14000,"Kuga",2017,"Manual",20010,"Diesel",125,60.1,2
10550,"B-MAX",2018,"Manual",4723,"Petrol",145,55.4,1
12899,"EcoSport",2018,"Manual",7562,"Petrol",145,54.3,1
17950,"Kuga",2017,"Manual",17689,"Diesel",145,64.2,1.5
16499,"S-MAX",2017,"Manual",26410,"Diesel",125,56.5,2
9400,"Fiesta",2017,"Manual",36239,"Petrol",0,65.7,1
26490,"Focus",2019,"Manual",4000,"Petrol",145,34.5,2.3
12490,"Focus",2018,"Manual",11320,"Petrol",150,60.1,1
19998,"Galaxy",2017,"Manual",15037,"Diesel",125,56.5,2
2395,"Focus",2009,"Manual",102000,"Diesel",30,58.9,1.6
11179,"Grand C-MAX",2017,"Manual",37306,"Petrol",30,54.3,1
16298,"Focus",2018,"Automatic",7097,"Diesel",145,64.2,2
15940,"Focus",2017,"Manual",29984,"Diesel",145,67.3,2
32000,"Edge",2018,"Automatic",11007,"Diesel",145,37.2,2
9700,"Fiesta",2017,"Manual",28186,"Petrol",0,65.7,1
12900,"Focus",2017,"Manual",14877,"Petrol",145,51.4,1.5
9990,"Fiesta",2017,"Manual",21475,"Petrol",150,65.7,1
11998,"Focus",2017,"Manual",9038,"Diesel",0,74.3,1.5
11999,"Fiesta",2019,"Manual",17115,"Petrol",145,58.9,1
8000,"Fiesta",2016,"Manual",21000,"Petrol",125,54.3,1.2
9450,"EcoSport",2017,"Manual",33000,"Petrol",145,52.3,1
16990,"Kuga",2017,"Semi-Auto",9019,"Diesel",145,54.3,2
11499,"Focus",2015,"Manual",42043,"Petrol",200,41.5,2
4960,"B-MAX",2013,"Manual",73324,"Diesel",20,68.9,1.5
18398,"Focus",2019,"Automatic",5949,"Diesel",145,74.3,1.5
9999,"C-MAX",2016,"Manual",17698,"Diesel",20,68.9,1.5
10000,"Fiesta",2017,"Manual",15438,"Petrol",145,65.7,1
18495,"EcoSport",2019,"Automatic",25,"Petrol",145,45.6,1
14998,"Kuga",2017,"Manual",12644,"Diesel",30,64.2,1.5
12999,"Fiesta",2019,"Manual",9307,"Petrol",145,58.9,1
9499,"EcoSport",2017,"Manual",23001,"Petrol",145,52.3,1
7990,"Focus",2015,"Manual",27792,"Petrol",20,61.4,1
18998,"Kuga",2017,"Manual",15383,"Diesel",145,60.1,2
9500,"Fiesta",2017,"Manual",34740,"Petrol",0,65.7,1
6420,"EcoSport",2014,"Manual",76314,"Diesel",30,61.4,1.5
19500,"Focus",2018,"Manual",16818,"Petrol",145,41.5,2
11500,"Fiesta",2017,"Manual",23609,"Petrol",150,65.7,1
7220,"B-MAX",2016,"Manual",25852,"Diesel",0,74.3,1.5
15124,"Focus",2019,"Manual",17354,"Diesel",145,74.3,1.5
24500,"Kuga",2019,"Automatic",2465,"Petrol",145,31,1.5
8499,"Fiesta",2017,"Manual",14988,"Petrol",150,64.2,1.1
9991,"Kuga",2015,"Manual",31322,"Diesel",125,60.1,2
19000,"Galaxy",2016,"Manual",15701,"Diesel",125,56.5,2
18777,"Focus",2017,"Manual",7390,"Petrol",145,41.5,2
13999,"Focus",2018,"Manual",10441,"Diesel",150,74.3,1.5
19480,"Focus",2020,"Automatic",2,"Diesel",145,67.3,1.5
15700,"EcoSport",2019,"Manual",1518,"Petrol",145,53.3,1
7511,"Fiesta",2016,"Manual",21751,"Petrol",125,54.3,1.2
12998,"Fiesta",2018,"Manual",23200,"Petrol",150,65.7,1
9698,"Focus",2016,"Manual",28648,"Diesel",0,74.3,1.5
7495,"Mondeo",2015,"Manual",82535,"Diesel",0,74.3,2
9299,"Fiesta",2015,"Automatic",5040,"Petrol",30,57.7,1
16498,"Focus",2019,"Automatic",13701,"Petrol",145,41.5,1
8498,"C-MAX",2016,"Manual",41772,"Petrol",30,55.4,1
13998,"Focus",2018,"Manual",10149,"Petrol",145,57.7,1
8000,"Ka+",2018,"Manual",10380,"Petrol",145,57.7,1.2
16666,"EcoSport",2019,"Manual",6378,"Petrol",145,51.4,1
8750,"Fiesta",2015,"Manual",15548,"Petrol",0,65.7,1
22000,"Focus",2020,"Manual",50,"Petrol",145,48.7,1
12695,"Focus",2017,"Manual",3937,"Petrol",20,60.1,1
9400,"Fiesta",2017,"Manual",14415,"Petrol",145,65.7,1
11498,"Grand C-MAX",2017,"Manual",6368,"Diesel",30,64.2,1.5
12918,"Kuga",2016,"Manual",45962,"Petrol",160,45.6,1.5
18490,"Focus",2017,"Manual",14457,"Diesel",145,67.3,2
11711,"C-MAX",2015,"Manual",12096,"Petrol",30,55.4,1
4550,"Galaxy",2008,"Manual",75988,"Diesel",190,44.8,1.8
10500,"Focus",2017,"Manual",16200,"Petrol",150,60.1,1
7795,"Ka+",2018,"Manual",15345,"Petrol",145,57.7,1.2
9797,"Grand C-MAX",2015,"Semi-Auto",40521,"Diesel",125,56.5,2
19990,"Kuga",2019,"Manual",8694,"Petrol",145,35.3,1.5
13299,"Fiesta",2019,"Manual",14389,"Petrol",145,55.4,1
10495,"Ka+",2019,"Manual",7902,"Petrol",145,43.5,1.2
13498,"Fiesta",2019,"Manual",13351,"Petrol",145,58.9,1
10500,"C-MAX",2017,"Manual",15627,"Petrol",165,44.1,1.6
29998,"Mustang",2018,"Automatic",3000,"Petrol",145,28.8,2.3
12495,"C-MAX",2018,"Manual",12500,"Diesel",145,58.9,1.5
8900,"Fiesta",2016,"Manual",46894,"Diesel",0,78.5,1.5
6495,"Focus",2014,"Manual",43000,"Petrol",20,58.9,1
9660,"Fiesta",2017,"Manual",21430,"Petrol",0,65.7,1
9495,"Fiesta",2016,"Manual",18000,"Petrol",0,65.7,1
8700,"EcoSport",2017,"Manual",28585,"Diesel",30,64.2,1.5
10495,"Fiesta",2018,"Manual",20526,"Petrol",145,65.7,1
8295,"Focus",2015,"Manual",43636,"Diesel",0,74.3,1.5
14679,"Kuga",2017,"Manual",29210,"Petrol",160,45.6,1.5
9230,"Focus",2015,"Manual",27412,"Diesel",0,74.3,1.5
19570,"S-MAX",2017,"Automatic",27434,"Petrol",265,35.8,2
6795,"Ka+",2017,"Manual",22317,"Petrol",145,57.7,1.2
8250,"Focus",2015,"Manual",39557,"Diesel",0,74.3,1.5
13995,"Focus",2018,"Manual",12449,"Petrol",145,57.7,1
15500,"Focus",2019,"Manual",7932,"Petrol",145,58.9,1
19460,"Kuga",2019,"Manual",13850,"Diesel",145,47.9,2
16000,"EcoSport",2019,"Manual",816,"Diesel",145,67.3,1.5
10498,"Fiesta",2017,"Manual",14851,"Petrol",0,65.7,1
12700,"Fiesta",2018,"Manual",12038,"Petrol",145,65.7,1
10848,"Fiesta",2017,"Manual",15000,"Petrol",145,65.7,1
13995,"EcoSport",2018,"Manual",17044,"Petrol",145,54.3,1
10999,"Focus",2017,"Manual",15555,"Petrol",145,58.9,1
10333,"EcoSport",2017,"Manual",14219,"Petrol",145,52.3,1
14800,"Kuga",2018,"Manual",26450,"Diesel",145,60.1,2
15520,"Focus",2019,"Manual",6754,"Petrol",145,60.1,1
23999,"Puma",2019,"Manual",1225,"Petrol",145,50.4,1
22995,"Focus",2020,"Manual",5817,"Petrol",145,60.1,1
8495,"Focus",2015,"Semi-Auto",39250,"Petrol",165,44.8,1.6
15500,"EcoSport",2018,"Manual",15541,"Petrol",145,54.3,1
19544,"S-MAX",2016,"Automatic",18920,"Petrol",260,35.8,2
7800,"Fiesta",2014,"Semi-Auto",31604,"Petrol",145,47.9,1.6
11490,"Fiesta",2018,"Manual",17050,"Petrol",145,65.7,1
10390,"Fiesta",2018,"Manual",23345,"Petrol",145,62.8,1
7899,"Focus",2015,"Manual",61491,"Petrol",20,60.1,1
15200,"EcoSport",2018,"Manual",9247,"Petrol",145,54.3,1
14450,"Kuga",2017,"Manual",25038,"Diesel",150,60.1,2
12699,"Kuga",2017,"Manual",36710,"Diesel",145,64.2,1.5
8500,"Ka+",2018,"Manual",6043,"Petrol",150,48.7,1.2
14000,"Kuga",2018,"Manual",11524,"Diesel",150,54.3,1.5
10795,"Fiesta",2018,"Manual",10266,"Petrol",145,55.4,1.1
6998,"Fiesta",2016,"Manual",34716,"Petrol",125,54.3,1.2
9600,"Kuga",2015,"Manual",52990,"Diesel",125,60.1,2
13820,"Fiesta",2018,"Manual",13800,"Petrol",145,55.4,1
7000,"B-MAX",2014,"Manual",22000,"Diesel",20,68.9,1.5
16399,"Focus",2017,"Manual",16222,"Diesel",145,67.3,2
8000,"Focus",2015,"Manual",50000,"Petrol",20,60.1,1
6999,"Fiesta",2014,"Manual",25495,"Petrol",30,54.3,1.2
11000,"Focus",2017,"Manual",10278,"Petrol",20,61.4,1
18495,"Focus",2019,"Manual",7846,"Petrol",145,58.9,1
9600,"Fiesta",2018,"Manual",15400,"Petrol",145,64.2,1.1
14195,"Focus",2018,"Manual",16760,"Petrol",145,58.9,1
17700,"Focus",2019,"Manual",4000,"Petrol",145,58.9,1
8499,"Fiesta",2017,"Manual",47000,"Petrol",150,54.3,1.2
11500,"Focus",2018,"Manual",23890,"Diesel",145,74.3,1.5
4198,"KA",2013,"Manual",45880,"Petrol",30,57.7,1.2
14000,"Kuga",2017,"Manual",24000,"Petrol",165,45.6,1.5
8500,"Focus",2015,"Manual",41904,"Petrol",20,60.1,1
14890,"EcoSport",2019,"Manual",6700,"Diesel",145,64.2,1.5
10995,"Fiesta",2018,"Manual",8979,"Petrol",150,65.7,1
6495,"Focus",2015,"Manual",53844,"Petrol",20,60.1,1
15187,"Focus",2017,"Manual",17981,"Diesel",20,67.3,2
10989,"Fiesta",2018,"Manual",13496,"Petrol",145,65.7,1
19495,"Kuga",2019,"Manual",18601,"Petrol",145,35.3,1.5
11499,"Kuga",2015,"Manual",63612,"Diesel",145,54.3,2
8998,"Fiesta",2015,"Manual",23215,"Petrol",20,62.8,1
25995,"Edge",2018,"Automatic",11170,"Diesel",145,47.9,2
8995,"EcoSport",2016,"Manual",28474,"Petrol",125,53.3,1
